message_id,user_id,server_id,channel_id,sent_ts,char_count
m_000020378,u_000012,s_00126,c_000824,2025-01-09 21:29:11,190
m_000020379,u_000535,s_00139,c_000052,2025-02-22 22:42:31,228
m_000020380,u_000672,s_00019,c_000273,2025-02-20 21:51:07,185
m_000020381,u_001578,s_00143,c_001197,2025-01-04 17:08:57,135
m_000020382,u_001499,s_00017,c_000348,2025-02-05 16:32:01,22
m_000020383,u_001580,s_00013,c_001042,2025-02-26 14:17:48,242
m_000020384,u_000943,s_00108,c_000205,2025-01-25 19:43:25,230
m_000020385,u_000708,s_00032,c_001022,2025-02-25 22:24:25,249
m_000020386,u_001048,s_00044,c_000468,2025-01-17 21:39:17,150
m_000020387,u_000521,s_00052,c_000247,2025-02-18 16:38:12,222
m_000020388,u_001048,s_00073,c_000788,2025-01-25 23:01:04,80
m_000020389,u_001321,s_00148,c_000682,2025-01-02 20:47:49,173
m_000020390,u_001931,s_00113,c_000162,2025-01-20 22:34:32,26
m_000020391,u_000719,s_00062,c_001041,2025-01-17 22:16:28,24
m_000020392,u_000216,s_00105,c_000905,2025-02-01 14:05:38,51
m_000020393,u_000680,s_00082,c_000454,2025-02-02 22:03:08,78
m_000020394,u_001646,s_00052,c_001086,2025-02-27 23:01:30,225
m_000020395,u_000886,s_00132,c_000042,2025-01-27 16:49:32,78
m_000020396,u_000815,s_00104,c_001164,2025-01-04 16:09:45,266
m_000020397,u_000903,s_00014,c_000504,2025-01-27 21:25:01,41
m_000020398,u_000496,s_00072,c_000965,2025-02-19 20:43:08,216
m_000020399,u_001652,s_00067,c_001070,2025-02-11 22:04:25,246
m_000020400,u_001336,s_00006,c_001005,2025-02-25 15:51:20,163
m_000020401,u_001896,s_00063,c_000133,2025-01-09 22:16:47,61
m_000020402,u_000187,s_00047,c_000482,2025-03-01 13:39:55,76
m_000020403,u_001416,s_00095,c_000104,2025-02-07 18:21:07,1
m_000020404,u_000152,s_00149,c_000289,2025-02-04 21:31:56,218
m_000020405,u_000168,s_00037,c_000717,2025-01-09 17:06:37,16
m_000020406,u_001683,s_00107,c_000833,2025-01-08 20:20:52,26
m_000020407,u_000664,s_00008,c_000272,2025-01-16 23:31:53,204
m_000020408,u_000615,s_00045,c_000071,2025-02-14 16:27:50,193
m_000020409,u_000364,s_00096,c_000466,2025-02-05 18:53:03,238
m_000020410,u_000207,s_00031,c_000704,2025-02-07 10:58:47,60
m_000020411,u_001321,s_00116,c_000479,2025-02-11 20:05:57,29
m_000020412,u_001038,s_00025,c_001144,2025-02-12 23:45:05,91
m_000020413,u_001188,s_00124,c_000839,2025-01-14 15:33:39,171
m_000020414,u_000292,s_00135,c_000767,2025-02-19 18:59:41,278
m_000020415,u_001958,s_00075,c_000033,2025-01-19 23:08:13,199
m_000020416,u_000012,s_00126,c_001114,2025-02-25 23:10:50,199
m_000020417,u_000881,s_00103,c_000790,2025-02-15 19:16:31,68
m_000020418,u_001035,s_00125,c_001179,2025-01-05 16:30:42,260
m_000020419,u_000200,s_00110,c_000588,2025-02-04 18:47:16,112
m_000020420,u_001148,s_00054,c_000814,2025-02-04 22:15:34,273
m_000020421,u_001188,s_00012,c_000615,2025-01-19 17:15:14,230
m_000020422,u_001053,s_00077,c_001033,2025-02-03 18:02:17,20
m_000020423,u_000717,s_00127,c_000848,2025-02-02 17:48:18,21
m_000020424,u_001848,s_00012,c_000470,2025-02-10 23:41:01,30
m_000020425,u_000344,s_00124,c_000769,2025-01-08 20:26:09,54
m_000020426,u_001475,s_00035,c_000131,2025-01-19 17:24:12,189
m_000020427,u_000725,s_00054,c_000812,2025-01-26 20:06:43,77
m_000020428,u_000756,s_00097,c_000554,2025-01-30 21:39:58,63
m_000020429,u_000468,s_00142,c_000358,2025-02-17 13:59:15,71
m_000020430,u_001344,s_00058,c_001022,2025-02-16 21:02:39,230
m_000020431,u_000380,s_00029,c_001023,2025-02-22 23:01:39,59
m_000020432,u_000729,s_00134,c_000066,2025-01-16 17:13:30,209
m_000020433,u_000952,s_00020,c_000738,2025-01-01 17:46:57,275
m_000020434,u_000016,s_00029,c_000053,2025-01-22 23:51:06,247
m_000020435,u_001612,s_00129,c_000552,2025-02-12 12:30:42,7
m_000020436,u_000651,s_00028,c_001142,2025-02-15 23:11:16,253
m_000020437,u_001761,s_00123,c_000602,2025-01-01 15:29:24,70
m_000020438,u_001293,s_00073,c_000166,2025-02-16 18:20:50,101
m_000020439,u_000511,s_00023,c_000294,2025-02-14 16:11:41,48
m_000020440,u_001318,s_00147,c_000036,2025-02-19 15:06:58,25
m_000020441,u_000883,s_00007,c_000946,2025-02-20 21:54:35,84
m_000020442,u_000956,s_00135,c_001075,2025-02-09 21:15:04,174
m_000020443,u_001679,s_00003,c_000333,2025-02-25 17:18:22,24
m_000020444,u_001278,s_00056,c_000331,2025-01-08 14:50:41,208
m_000020445,u_001972,s_00032,c_000695,2025-01-06 18:07:48,61
m_000020446,u_001845,s_00063,c_000951,2025-01-28 21:52:51,134
m_000020447,u_001695,s_00055,c_001120,2025-01-01 19:44:34,254
m_000020448,u_000917,s_00140,c_001160,2025-02-05 21:21:43,203
m_000020449,u_000974,s_00144,c_000661,2025-01-23 18:48:48,191
m_000020450,u_001755,s_00059,c_000773,2025-01-21 10:21:04,86
m_000020451,u_001733,s_00125,c_000045,2025-01-16 13:35:05,86
m_000020452,u_000724,s_00026,c_000081,2025-03-01 23:45:27,219
m_000020453,u_001403,s_00114,c_001161,2025-01-25 20:43:02,208
m_000020454,u_001190,s_00134,c_000288,2025-02-21 15:45:11,234
m_000020455,u_000216,s_00142,c_000677,2025-01-10 19:57:04,44
m_000020456,u_000239,s_00145,c_000341,2025-01-07 23:11:47,73
m_000020457,u_000158,s_00136,c_000218,2025-02-16 17:39:57,205
m_000020458,u_000504,s_00007,c_000972,2025-02-16 20:20:27,201
m_000020459,u_001865,s_00094,c_000596,2025-02-09 22:09:24,149
m_000020460,u_000617,s_00118,c_000133,2025-01-22 17:52:45,154
m_000020461,u_001838,s_00009,c_000442,2025-01-24 23:44:05,97
m_000020462,u_000865,s_00032,c_000515,2025-01-01 19:06:36,78
m_000020463,u_000904,s_00078,c_000503,2025-02-12 23:52:45,89
m_000020464,u_000503,s_00051,c_000923,2025-02-23 23:27:28,69
m_000020465,u_001318,s_00002,c_000580,2025-01-21 23:17:27,244
m_000020466,u_001171,s_00043,c_000733,2025-02-10 22:31:15,132
m_000020467,u_000596,s_00119,c_000992,2025-02-04 13:18:51,59
m_000020468,u_001563,s_00069,c_001113,2025-01-14 14:54:22,220
m_000020469,u_001394,s_00145,c_000288,2025-01-28 23:08:46,71
m_000020470,u_001412,s_00122,c_000756,2025-01-12 16:16:08,67
m_000020471,u_000878,s_00141,c_000792,2025-01-20 23:09:59,126
m_000020472,u_001290,s_00058,c_000813,2025-01-20 14:29:50,172
m_000020473,u_000686,s_00086,c_000862,2025-01-04 18:25:58,59
m_000020474,u_001998,s_00136,c_000128,2025-02-12 20:13:54,216
m_000020475,u_000866,s_00097,c_001176,2025-01-19 18:43:08,228
m_000020476,u_000535,s_00057,c_000881,2025-02-03 23:03:50,229
m_000020477,u_000896,s_00061,c_000376,2025-01-28 23:50:50,198
m_000020478,u_001876,s_00009,c_000481,2025-01-26 17:43:05,126
m_000020479,u_001878,s_00049,c_000240,2025-01-19 16:16:42,155
m_000020480,u_000699,s_00121,c_000734,2025-02-19 21:44:31,78
m_000020481,u_001759,s_00106,c_001121,2025-02-28 21:00:02,103
m_000020482,u_000597,s_00013,c_000494,2025-01-11 16:44:36,246
m_000020483,u_000374,s_00045,c_001141,2025-01-12 23:52:35,256
m_000020484,u_000435,s_00079,c_000878,2025-02-25 16:29:33,73
m_000020485,u_000546,s_00055,c_000933,2025-01-24 22:54:21,119
m_000020486,u_000574,s_00134,c_000074,2025-02-17 20:14:48,168
m_000020487,u_000587,s_00031,c_000464,2025-02-11 23:01:17,197
m_000020488,u_000750,s_00082,c_000587,2025-02-26 16:13:55,147
m_000020489,u_000020,s_00096,c_001165,2025-01-17 22:52:58,58
m_000020490,u_000735,s_00125,c_000963,2025-02-12 12:51:52,64
m_000020491,u_001053,s_00117,c_000700,2025-01-31 19:26:20,218
m_000020492,u_000782,s_00105,c_001022,2025-02-04 17:11:42,130
m_000020493,u_000950,s_00024,c_000262,2025-02-13 21:04:17,87
m_000020494,u_000441,s_00084,c_000185,2025-02-16 23:23:57,136
m_000020495,u_000241,s_00096,c_000990,2025-02-27 16:40:32,144
m_000020496,u_001789,s_00103,c_000948,2025-01-14 21:02:26,147
m_000020497,u_001975,s_00044,c_000578,2025-02-02 18:15:57,225
m_000020498,u_000796,s_00012,c_000380,2025-01-25 23:24:04,144
m_000020499,u_001513,s_00014,c_000069,2025-02-13 21:08:24,47
m_000020500,u_000268,s_00010,c_000170,2025-02-15 18:56:08,153
m_000020501,u_000352,s_00039,c_000933,2025-02-18 23:41:39,158
m_000020502,u_001029,s_00063,c_000738,2025-02-11 15:14:06,53
m_000020503,u_001401,s_00081,c_000979,2025-01-21 21:08:26,95
m_000020504,u_001394,s_00145,c_000060,2025-01-26 19:36:07,4
m_000020505,u_000670,s_00114,c_001026,2025-01-28 22:34:13,158
m_000020506,u_001746,s_00072,c_000663,2025-01-30 12:22:47,2
m_000020507,u_001262,s_00031,c_000195,2025-02-21 16:16:51,19
m_000020508,u_000616,s_00023,c_001148,2025-01-21 18:50:25,241
m_000020509,u_000927,s_00109,c_000403,2025-02-08 13:31:51,244
m_000020510,u_000585,s_00089,c_000429,2025-02-04 12:16:55,117
m_000020511,u_000264,s_00045,c_000949,2025-01-02 23:29:12,270
m_000020512,u_000009,s_00096,c_000563,2025-01-18 19:09:58,149
m_000020513,u_000908,s_00041,c_000913,2025-02-23 23:53:57,203
m_000020514,u_000010,s_00131,c_000688,2025-02-01 19:41:00,178
m_000020515,u_001916,s_00077,c_001062,2025-01-25 23:55:50,54
m_000020516,u_001747,s_00037,c_000308,2025-01-27 15:10:49,218
m_000020517,u_001488,s_00049,c_000657,2025-02-13 22:36:35,51
m_000020518,u_001492,s_00056,c_000234,2025-02-05 14:37:35,61
m_000020519,u_001248,s_00117,c_000372,2025-01-21 21:07:19,146
m_000020520,u_001451,s_00035,c_001190,2025-02-03 23:56:52,140
m_000020521,u_001680,s_00106,c_000492,2025-02-01 18:12:09,217
m_000020522,u_001014,s_00004,c_000842,2025-01-08 21:35:26,242
m_000020523,u_001650,s_00126,c_000352,2025-01-30 18:33:52,160
m_000020524,u_000465,s_00049,c_000044,2025-01-13 21:13:01,93
m_000020525,u_001766,s_00059,c_000770,2025-01-05 19:43:38,260
m_000020526,u_001403,s_00114,c_000260,2025-02-25 23:33:39,13
m_000020527,u_000208,s_00056,c_000593,2025-01-24 21:04:38,24
m_000020528,u_000351,s_00109,c_000917,2025-02-18 16:16:25,101
m_000020529,u_000247,s_00014,c_000680,2025-01-15 17:38:14,53
m_000020530,u_000476,s_00008,c_000067,2025-01-10 23:22:05,173
m_000020531,u_001590,s_00101,c_000806,2025-02-05 18:09:58,177
m_000020532,u_001646,s_00073,c_000486,2025-01-14 23:46:46,184
m_000020533,u_001986,s_00125,c_000287,2025-02-27 23:57:03,117
m_000020534,u_000246,s_00075,c_000823,2025-01-14 18:05:11,8
m_000020535,u_001117,s_00026,c_001073,2025-02-16 17:04:19,218
m_000020536,u_001636,s_00097,c_000272,2025-01-13 22:31:10,2
m_000020537,u_001922,s_00049,c_000056,2025-02-24 15:27:27,93
m_000020538,u_000187,s_00029,c_001008,2025-02-10 23:28:25,241
m_000020539,u_001319,s_00141,c_000293,2025-01-30 17:08:27,220
m_000020540,u_000150,s_00113,c_000364,2025-01-18 19:15:21,232
m_000020541,u_000162,s_00129,c_000149,2025-01-04 21:58:42,52
m_000020542,u_001661,s_00016,c_000091,2025-02-01 21:08:04,128
m_000020543,u_001843,s_00096,c_000493,2025-01-15 16:38:44,244
m_000020544,u_000357,s_00108,c_000722,2025-01-25 12:08:02,234
m_000020545,u_001670,s_00074,c_001133,2025-01-29 17:25:34,5
m_000020546,u_001812,s_00065,c_000564,2025-01-09 21:57:40,200
m_000020547,u_001064,s_00044,c_000992,2025-01-22 23:12:16,43
m_000020548,u_000329,s_00124,c_001110,2025-01-11 14:13:48,271
m_000020549,u_001475,s_00039,c_000592,2025-01-28 19:08:08,140
m_000020550,u_001088,s_00034,c_000665,2025-02-05 13:53:29,40
m_000020551,u_000691,s_00019,c_000482,2025-02-22 10:45:26,240
m_000020552,u_001724,s_00056,c_000919,2025-01-13 23:09:49,256
m_000020553,u_001221,s_00017,c_000047,2025-01-01 17:08:22,39
m_000020554,u_000516,s_00145,c_001131,2025-02-06 20:01:51,50
m_000020555,u_000805,s_00058,c_000588,2025-01-13 23:10:13,22
m_000020556,u_000604,s_00115,c_000151,2025-01-31 23:01:12,172
m_000020557,u_001047,s_00043,c_000305,2025-02-28 19:41:11,195
m_000020558,u_000530,s_00132,c_000658,2025-01-24 17:38:26,191
m_000020559,u_001270,s_00046,c_000001,2025-02-06 17:51:52,154
m_000020560,u_000882,s_00010,c_000933,2025-02-23 18:32:21,249
m_000020561,u_000100,s_00049,c_001014,2025-01-23 19:18:10,228
m_000020562,u_000008,s_00122,c_000698,2025-01-10 20:52:23,17
m_000020563,u_000184,s_00112,c_000866,2025-01-13 17:36:53,275
m_000020564,u_000306,s_00149,c_000106,2025-01-01 15:21:04,192
m_000020565,u_000155,s_00116,c_001127,2025-01-26 23:43:13,69
m_000020566,u_001317,s_00000,c_000491,2025-02-18 19:05:11,230
m_000020567,u_001183,s_00052,c_000561,2025-02-18 16:42:46,123
m_000020568,u_000037,s_00092,c_000327,2025-01-13 12:10:06,196
m_000020569,u_000804,s_00127,c_000596,2025-02-28 20:31:57,58
m_000020570,u_000575,s_00128,c_000028,2025-01-28 18:27:51,32
m_000020571,u_000987,s_00072,c_000673,2025-01-16 16:06:54,50
m_000020572,u_001163,s_00073,c_000335,2025-01-08 23:12:30,111
m_000020573,u_000987,s_00138,c_001058,2025-02-18 15:33:17,94
m_000020574,u_000778,s_00085,c_000224,2025-02-22 20:35:09,35
m_000020575,u_000076,s_00098,c_000247,2025-01-03 21:12:01,8
m_000020576,u_001577,s_00069,c_000769,2025-02-07 15:06:24,133
m_000020577,u_001584,s_00025,c_000082,2025-02-15 20:06:30,66
m_000020578,u_001714,s_00075,c_000786,2025-02-28 18:37:34,211
m_000020579,u_001392,s_00078,c_000796,2025-02-20 22:55:15,212
m_000020580,u_000642,s_00059,c_000631,2025-01-30 22:29:53,75
m_000020581,u_001366,s_00026,c_000611,2025-01-19 10:24:49,139
m_000020582,u_001791,s_00062,c_000931,2025-02-28 21:46:51,279
m_000020583,u_000066,s_00052,c_000711,2025-02-12 21:07:21,184
m_000020584,u_001002,s_00051,c_000960,2025-01-16 23:10:11,264
m_000020585,u_001299,s_00110,c_001064,2025-02-27 22:56:45,17
m_000020586,u_001965,s_00085,c_000338,2025-01-28 20:28:43,216
m_000020587,u_000988,s_00005,c_001087,2025-02-09 18:08:39,167
m_000020588,u_001750,s_00051,c_000682,2025-01-30 15:23:36,6
m_000020589,u_001512,s_00142,c_000454,2025-02-05 21:58:11,233
m_000020590,u_001572,s_00050,c_000992,2025-01-29 17:47:37,240
m_000020591,u_000185,s_00075,c_000826,2025-01-05 17:06:05,172
m_000020592,u_000996,s_00097,c_000854,2025-02-04 19:24:17,58
m_000020593,u_001483,s_00139,c_000590,2025-01-14 21:06:13,119
m_000020594,u_000241,s_00073,c_000061,2025-01-04 23:36:08,250
m_000020595,u_001916,s_00077,c_000667,2025-01-17 20:54:24,64
m_000020596,u_001359,s_00051,c_000924,2025-02-21 21:26:55,20
m_000020597,u_001696,s_00081,c_000975,2025-01-10 18:07:35,51
m_000020598,u_001262,s_00054,c_000089,2025-02-12 18:03:37,220
m_000020599,u_001777,s_00079,c_000335,2025-01-06 18:50:48,279
m_000020600,u_001789,s_00103,c_000864,2025-02-04 20:32:46,119
m_000020601,u_000142,s_00112,c_000109,2025-02-22 15:14:50,96
m_000020602,u_001869,s_00049,c_001052,2025-01-24 16:53:44,71
m_000020603,u_001050,s_00125,c_000818,2025-01-12 23:57:19,4
m_000020604,u_000961,s_00080,c_000942,2025-01-20 20:35:32,183
m_000020605,u_000485,s_00123,c_000366,2025-02-21 08:05:40,244
m_000020606,u_000790,s_00037,c_000728,2025-02-24 21:50:06,17
m_000020607,u_001080,s_00113,c_000357,2025-02-26 20:48:35,25
m_000020608,u_001059,s_00099,c_000145,2025-01-12 20:02:04,256
m_000020609,u_001403,s_00114,c_000150,2025-01-25 19:58:34,110
m_000020610,u_001350,s_00049,c_000201,2025-01-21 23:41:58,163
m_000020611,u_001484,s_00119,c_001142,2025-01-17 19:10:59,14
m_000020612,u_001148,s_00087,c_000111,2025-01-16 10:34:55,276
m_000020613,u_001977,s_00026,c_001001,2025-02-17 23:33:00,36
m_000020614,u_001748,s_00109,c_000633,2025-01-03 23:06:28,213
m_000020615,u_001908,s_00105,c_000877,2025-02-28 17:43:21,153
m_000020616,u_001437,s_00027,c_000798,2025-02-16 17:09:45,98
m_000020617,u_000486,s_00065,c_000651,2025-01-09 23:04:01,24
m_000020618,u_001924,s_00010,c_001106,2025-02-04 23:42:42,174
m_000020619,u_001820,s_00015,c_000035,2025-01-21 22:39:19,157
m_000020620,u_000583,s_00003,c_000616,2025-01-14 17:24:18,5
m_000020621,u_001758,s_00119,c_001165,2025-02-16 22:47:53,146
m_000020622,u_001035,s_00084,c_000728,2025-01-25 17:34:55,217
m_000020623,u_001436,s_00015,c_000235,2025-01-01 16:16:48,156
m_000020624,u_000672,s_00118,c_000292,2025-01-23 19:58:43,76
m_000020625,u_000506,s_00010,c_000858,2025-01-23 23:13:06,183
m_000020626,u_000786,s_00065,c_000750,2025-01-20 23:27:26,114
m_000020627,u_000362,s_00064,c_000656,2025-01-08 14:56:34,40
m_000020628,u_000269,s_00017,c_000048,2025-02-11 17:03:39,72
m_000020629,u_000856,s_00006,c_000337,2025-02-18 13:41:48,117
m_000020630,u_001888,s_00015,c_000532,2025-02-23 23:57:44,115
m_000020631,u_000073,s_00100,c_000547,2025-01-16 21:30:24,115
m_000020632,u_000641,s_00146,c_000714,2025-02-01 21:11:49,116
m_000020633,u_000556,s_00140,c_000691,2025-02-07 20:44:06,123
m_000020634,u_000402,s_00069,c_000559,2025-01-12 21:56:20,158
m_000020635,u_000137,s_00091,c_000842,2025-02-04 21:30:48,109
m_000020636,u_000339,s_00055,c_000795,2025-01-22 21:09:51,87
m_000020637,u_001042,s_00017,c_000894,2025-02-25 16:56:30,74
m_000020638,u_000840,s_00032,c_000375,2025-02-14 23:19:20,268
m_000020639,u_001222,s_00071,c_000041,2025-01-05 23:58:54,176
m_000020640,u_001708,s_00139,c_001197,2025-01-17 20:24:08,220
m_000020641,u_000212,s_00065,c_001045,2025-01-29 19:24:44,54
m_000020642,u_000647,s_00028,c_000302,2025-01-03 23:41:48,245
m_000020643,u_001741,s_00047,c_000863,2025-02-23 22:11:13,235
m_000020644,u_000462,s_00108,c_000381,2025-02-24 13:57:43,265
m_000020645,u_000185,s_00075,c_000938,2025-02-01 22:11:53,170
m_000020646,u_000469,s_00036,c_000198,2025-01-20 23:41:42,63
m_000020647,u_000772,s_00047,c_000416,2025-02-27 19:18:10,246
m_000020648,u_000503,s_00013,c_000654,2025-01-08 14:35:21,155
m_000020649,u_000990,s_00019,c_000832,2025-01-15 23:43:31,176
m_000020650,u_000394,s_00023,c_000345,2025-02-06 21:21:56,199
m_000020651,u_001157,s_00112,c_000734,2025-01-29 23:00:46,207
m_000020652,u_001725,s_00005,c_000492,2025-01-12 20:54:24,13
m_000020653,u_000623,s_00021,c_000405,2025-02-18 13:12:10,256
m_000020654,u_001075,s_00001,c_000993,2025-01-30 22:58:44,88
m_000020655,u_001415,s_00005,c_000201,2025-01-27 22:42:13,217
m_000020656,u_000123,s_00044,c_000874,2025-01-16 16:56:08,94
m_000020657,u_000671,s_00132,c_000699,2025-01-16 23:55:10,12
m_000020658,u_001264,s_00060,c_000810,2025-02-24 16:03:19,111
m_000020659,u_000495,s_00004,c_000923,2025-01-07 17:59:53,221
m_000020660,u_000803,s_00003,c_000968,2025-01-22 23:23:58,127
m_000020661,u_000890,s_00102,c_000413,2025-02-20 14:04:37,4
m_000020662,u_001866,s_00149,c_000487,2025-02-22 19:38:33,153
m_000020663,u_000216,s_00142,c_001041,2025-01-09 17:38:56,11
m_000020664,u_001264,s_00099,c_000628,2025-01-31 19:38:13,37
m_000020665,u_001926,s_00034,c_001042,2025-01-09 16:56:15,140
m_000020666,u_001800,s_00103,c_001181,2025-02-26 23:38:40,93
m_000020667,u_001091,s_00079,c_000914,2025-01-24 16:11:03,187
m_000020668,u_000758,s_00053,c_000991,2025-02-16 22:13:09,73
m_000020669,u_000274,s_00077,c_000153,2025-02-25 14:38:23,81
m_000020670,u_000513,s_00102,c_000898,2025-02-20 19:38:49,259
m_000020671,u_001584,s_00025,c_000615,2025-02-04 23:52:36,209
m_000020672,u_000049,s_00066,c_000636,2025-01-12 20:22:46,83
m_000020673,u_001429,s_00111,c_001178,2025-01-22 23:09:17,16
m_000020674,u_001848,s_00139,c_000311,2025-02-23 19:42:11,85
m_000020675,u_000846,s_00134,c_000311,2025-02-25 22:05:20,269
m_000020676,u_001608,s_00025,c_000231,2025-01-21 20:39:19,30
m_000020677,u_001962,s_00027,c_000043,2025-01-17 16:09:23,173
m_000020678,u_001514,s_00121,c_000200,2025-02-02 23:35:45,263
m_000020679,u_000988,s_00058,c_000622,2025-01-02 16:10:13,181
m_000020680,u_001120,s_00126,c_000439,2025-02-09 21:19:22,25
m_000020681,u_000414,s_00117,c_000319,2025-01-22 19:52:50,249
m_000020682,u_000252,s_00130,c_001195,2025-02-24 21:25:32,147
m_000020683,u_001576,s_00024,c_000888,2025-02-07 20:08:03,242
m_000020684,u_001028,s_00104,c_000228,2025-01-18 23:25:02,61
m_000020685,u_001847,s_00068,c_001130,2025-02-23 22:09:19,84
m_000020686,u_001472,s_00084,c_000766,2025-02-14 18:41:08,275
m_000020687,u_000514,s_00024,c_000517,2025-02-07 19:22:29,93
m_000020688,u_001918,s_00128,c_000438,2025-02-03 20:28:59,99
m_000020689,u_000011,s_00047,c_000958,2025-02-05 18:22:39,186
m_000020690,u_000183,s_00100,c_000517,2025-01-12 14:27:04,196
m_000020691,u_001208,s_00049,c_000858,2025-02-13 23:17:02,82
m_000020692,u_001199,s_00042,c_000569,2025-01-18 23:33:01,233
m_000020693,u_001452,s_00068,c_000805,2025-01-13 17:14:45,241
m_000020694,u_001290,s_00031,c_000907,2025-02-24 20:00:14,143
m_000020695,u_000512,s_00072,c_000038,2025-02-23 23:37:13,191
m_000020696,u_000279,s_00036,c_000149,2025-01-03 18:41:26,221
m_000020697,u_001921,s_00057,c_000870,2025-02-05 12:28:31,68
m_000020698,u_000665,s_00149,c_000348,2025-01-21 16:07:03,79
m_000020699,u_000321,s_00003,c_000933,2025-02-01 15:25:54,275
m_000020700,u_000127,s_00119,c_000452,2025-02-22 19:00:40,21
m_000020701,u_001593,s_00109,c_000089,2025-02-08 14:54:31,168
m_000020702,u_001682,s_00113,c_000524,2025-01-29 23:57:55,257
m_000020703,u_001745,s_00114,c_001089,2025-01-06 20:39:58,215
m_000020704,u_001699,s_00053,c_001183,2025-01-12 22:42:03,93
m_000020705,u_000327,s_00035,c_000555,2025-02-07 22:08:51,187
m_000020706,u_000025,s_00061,c_000784,2025-01-28 15:34:38,117
m_000020707,u_000990,s_00120,c_000925,2025-01-08 11:23:33,15
m_000020708,u_001003,s_00067,c_000492,2025-01-06 23:08:03,107
m_000020709,u_000051,s_00064,c_000837,2025-01-31 17:31:36,46
m_000020710,u_001745,s_00062,c_001048,2025-02-11 22:44:21,235
m_000020711,u_001279,s_00029,c_000959,2025-02-19 19:27:53,69
m_000020712,u_001355,s_00096,c_000668,2025-02-20 20:08:08,125
m_000020713,u_001083,s_00108,c_000026,2025-01-09 23:52:02,242
m_000020714,u_001981,s_00013,c_000850,2025-01-02 16:36:14,87
m_000020715,u_001550,s_00132,c_000771,2025-01-25 17:05:25,38
m_000020716,u_001147,s_00117,c_000570,2025-01-09 23:19:39,277
m_000020717,u_000990,s_00120,c_000381,2025-02-07 23:09:41,21
m_000020718,u_001661,s_00016,c_000558,2025-02-07 21:45:39,236
m_000020719,u_000696,s_00122,c_000450,2025-02-08 14:51:07,231
m_000020720,u_001718,s_00025,c_000170,2025-01-28 19:44:48,78
