voice_session_id,user_id,server_id,started_ts,ended_ts
v_000008543,u_001202,s_00025,2025-02-24 10:14:43,2025-02-24 10:22:43
v_000008544,u_000934,s_00086,2025-02-13 23:53:11,2025-02-13 23:55:11
v_000008545,u_000029,s_00037,2025-02-14 22:50:42,2025-02-14 23:30:42
v_000008546,u_001149,s_00067,2025-01-21 16:38:20,2025-01-21 17:01:20
v_000008547,u_001733,s_00113,2025-02-21 13:50:12,2025-02-21 14:17:12
v_000008548,u_000549,s_00042,2025-01-20 22:06:17,2025-01-20 22:07:17
v_000008549,u_000397,s_00142,2025-02-03 19:13:30,2025-02-03 19:56:30
v_000008550,u_001560,s_00097,2025-02-16 22:20:26,2025-02-16 22:26:26
v_000008551,u_001102,s_00052,2025-01-16 23:41:10,2025-01-17 00:09:10
v_000008552,u_001481,s_00091,2025-03-01 14:34:53,2025-03-01 14:35:53
v_000008553,u_000795,s_00147,2025-01-06 20:04:28,2025-01-06 20:25:28
v_000008554,u_001867,s_00083,2025-02-11 21:52:49,2025-02-11 21:57:49
v_000008555,u_001357,s_00045,2025-02-17 23:38:00,2025-02-18 00:53:00
v_000008556,u_000793,s_00133,2025-01-05 13:02:08,2025-01-05 13:16:08
v_000008557,u_001134,s_00130,2025-01-22 19:26:28,2025-01-22 19:28:28
v_000008558,u_001913,s_00101,2025-01-14 15:47:20,2025-01-14 15:51:20
v_000008559,u_000359,s_00116,2025-02-01 18:31:25,2025-02-01 18:43:25
v_000008560,u_001629,s_00022,2025-01-18 16:33:34,2025-01-18 17:09:34
v_000008561,u_001345,s_00013,2025-01-21 15:38:19,2025-01-21 15:42:19
v_000008562,u_000613,s_00045,2025-01-05 18:17:47,2025-01-05 18:46:47
v_000008563,u_000487,s_00047,2025-01-15 22:16:15,2025-01-15 22:19:15
v_000008564,u_001905,s_00052,2025-01-01 18:05:40,2025-01-01 18:07:40
v_000008565,u_001656,s_00117,2025-02-24 20:37:46,2025-02-24 20:42:46
v_000008566,u_000597,s_00102,2025-02-26 20:32:44,2025-02-26 20:53:44
v_000008567,u_000671,s_00017,2025-01-22 23:57:12,2025-01-23 00:57:12
v_000008568,u_001654,s_00053,2025-01-03 20:34:28,2025-01-03 20:42:28
v_000008569,u_001753,s_00122,2025-01-24 17:25:48,2025-01-24 18:07:48
v_000008570,u_000444,s_00117,2025-02-03 17:29:28,2025-02-03 17:36:28
v_000008571,u_000259,s_00068,2025-01-12 13:42:19,2025-01-12 14:39:19
v_000008572,u_001120,s_00077,2025-02-23 17:28:00,2025-02-23 17:50:00
v_000008573,u_001661,s_00016,2025-01-04 23:25:50,2025-01-05 00:17:50
v_000008574,u_000604,s_00083,2025-01-26 20:00:50,2025-01-26 20:40:50
v_000008575,u_000822,s_00056,2025-01-02 15:30:54,2025-01-02 15:48:54
v_000008576,u_001918,s_00128,2025-01-28 13:51:30,2025-01-28 14:07:30
v_000008577,u_000764,s_00075,2025-02-01 21:35:40,2025-02-01 21:36:40
v_000008578,u_000691,s_00019,2025-01-15 23:53:16,2025-01-16 00:11:16
v_000008579,u_000176,s_00129,2025-02-25 19:09:29,2025-02-25 19:15:29
v_000008580,u_001198,s_00070,2025-02-19 23:05:27,2025-02-19 23:12:27
v_000008581,u_000389,s_00053,2025-01-07 20:38:39,2025-01-07 20:51:39
v_000008582,u_000077,s_00030,2025-02-03 18:36:18,2025-02-03 18:47:18
v_000008583,u_000280,s_00015,2025-01-28 21:01:54,2025-01-28 21:02:54
v_000008584,u_001017,s_00084,2025-01-04 21:25:07,2025-01-04 21:28:07
v_000008585,u_001728,s_00133,2025-02-26 20:31:51,2025-02-26 20:49:51
v_000008586,u_001117,s_00123,2025-01-13 19:52:58,2025-01-13 20:17:58
v_000008587,u_000112,s_00083,2025-02-09 14:06:16,2025-02-09 14:28:16
v_000008588,u_001244,s_00043,2025-01-07 19:23:49,2025-01-07 19:28:49
v_000008589,u_001962,s_00030,2025-02-20 22:19:33,2025-02-20 22:27:33
v_000008590,u_001870,s_00130,2025-01-11 23:40:34,2025-01-12 00:13:34
v_000008591,u_000682,s_00098,2025-01-17 23:49:21,2025-01-18 00:18:21
v_000008592,u_000960,s_00134,2025-02-06 23:46:33,2025-02-06 23:48:33
v_000008593,u_000081,s_00131,2025-01-22 20:27:34,2025-01-22 22:17:34
v_000008594,u_000243,s_00148,2025-01-06 22:56:37,2025-01-06 23:05:37
v_000008595,u_001702,s_00055,2025-01-18 20:10:18,2025-01-18 20:22:18
v_000008596,u_000079,s_00132,2025-01-19 22:34:08,2025-01-19 22:51:08
v_000008597,u_000543,s_00010,2025-01-15 17:11:27,2025-01-15 18:04:27
v_000008598,u_000195,s_00138,2025-01-23 15:36:41,2025-01-23 15:39:41
v_000008599,u_001715,s_00077,2025-02-27 15:53:07,2025-02-27 16:30:07
v_000008600,u_000003,s_00064,2025-01-05 22:11:52,2025-01-05 22:24:52
v_000008601,u_001033,s_00081,2025-02-27 21:15:01,2025-02-27 21:26:01
v_000008602,u_001958,s_00102,2025-01-02 13:05:06,2025-01-02 13:25:06
v_000008603,u_001414,s_00120,2025-02-02 18:00:14,2025-02-02 18:01:14
v_000008604,u_000368,s_00020,2025-02-07 23:21:28,2025-02-07 23:27:28
v_000008605,u_001160,s_00126,2025-01-02 19:22:41,2025-01-02 19:46:41
v_000008606,u_001566,s_00114,2025-01-28 22:46:56,2025-01-28 22:58:56
v_000008607,u_001465,s_00081,2025-01-18 21:20:13,2025-01-18 21:59:13
v_000008608,u_000571,s_00144,2025-01-25 18:11:33,2025-01-25 18:25:33
v_000008609,u_000804,s_00127,2025-02-15 18:01:17,2025-02-15 18:25:17
v_000008610,u_001219,s_00070,2025-02-23 16:39:08,2025-02-23 16:44:08
v_000008611,u_000122,s_00091,2025-02-10 14:17:12,2025-02-10 14:38:12
v_000008612,u_000159,s_00137,2025-02-06 14:31:57,2025-02-06 14:43:57
v_000008613,u_000763,s_00148,2025-01-19 23:13:07,2025-01-19 23:18:07
v_000008614,u_001851,s_00093,2025-01-12 21:23:18,2025-01-12 21:24:18
v_000008615,u_001498,s_00012,2025-02-19 19:16:42,2025-02-19 19:22:42
v_000008616,u_000499,s_00039,2025-01-18 22:42:06,2025-01-18 23:02:06
v_000008617,u_001816,s_00038,2025-01-01 19:12:49,2025-01-01 19:24:49
v_000008618,u_001497,s_00037,2025-01-19 20:47:39,2025-01-19 21:10:39
v_000008619,u_001699,s_00064,2025-01-13 21:55:54,2025-01-13 22:32:54
v_000008620,u_000542,s_00054,2025-01-09 16:25:27,2025-01-09 16:26:27
v_000008621,u_000234,s_00011,2025-01-01 19:19:24,2025-01-01 19:32:24
v_000008622,u_000490,s_00137,2025-02-27 17:32:36,2025-02-27 17:50:36
v_000008623,u_000071,s_00085,2025-01-11 11:37:29,2025-01-11 11:54:29
v_000008624,u_000358,s_00107,2025-01-16 20:22:36,2025-01-16 21:14:36
v_000008625,u_000419,s_00003,2025-02-02 16:17:00,2025-02-02 16:20:00
v_000008626,u_000335,s_00104,2025-01-09 11:41:31,2025-01-09 12:24:31
v_000008627,u_001880,s_00120,2025-02-04 14:21:43,2025-02-04 14:49:43
v_000008628,u_001098,s_00148,2025-01-08 23:09:18,2025-01-08 23:30:18
v_000008629,u_000564,s_00049,2025-02-25 20:38:24,2025-02-25 20:39:24
v_000008630,u_000201,s_00018,2025-02-10 22:02:37,2025-02-10 22:20:37
v_000008631,u_000453,s_00040,2025-03-01 20:42:19,2025-03-01 20:49:19
v_000008632,u_000635,s_00005,2025-02-03 17:15:47,2025-02-03 17:46:47
v_000008633,u_001558,s_00033,2025-01-01 17:19:23,2025-01-01 17:36:23
v_000008634,u_001696,s_00108,2025-02-05 18:00:22,2025-02-05 18:07:22
v_000008635,u_001033,s_00081,2025-02-13 23:38:42,2025-02-14 00:03:42
v_000008636,u_001012,s_00148,2025-02-18 23:24:15,2025-02-19 00:07:15
v_000008637,u_001808,s_00122,2025-02-11 19:02:14,2025-02-11 19:11:14
v_000008638,u_001027,s_00025,2025-02-26 18:28:12,2025-02-26 19:25:12
v_000008639,u_001604,s_00045,2025-02-04 23:03:37,2025-02-04 23:16:37
v_000008640,u_000066,s_00066,2025-02-10 18:17:18,2025-02-10 18:50:18
v_000008641,u_001119,s_00098,2025-02-19 17:30:34,2025-02-19 18:03:34
v_000008642,u_001754,s_00113,2025-02-22 18:00:01,2025-02-22 19:16:01
v_000008643,u_000648,s_00117,2025-02-18 17:06:45,2025-02-18 17:31:45
v_000008644,u_000207,s_00045,2025-02-03 23:59:11,2025-02-04 00:01:11
v_000008645,u_001844,s_00144,2025-02-20 19:32:38,2025-02-20 19:33:38
v_000008646,u_001471,s_00091,2025-01-24 23:35:32,2025-01-24 23:39:32
v_000008647,u_000815,s_00117,2025-02-25 16:04:52,2025-02-25 16:06:52
v_000008648,u_000973,s_00049,2025-02-23 21:46:35,2025-02-23 22:04:35
v_000008649,u_000091,s_00065,2025-02-03 22:52:01,2025-02-03 22:53:01
v_000008650,u_000367,s_00126,2025-02-17 23:38:12,2025-02-18 00:00:12
v_000008651,u_001261,s_00041,2025-02-08 21:21:34,2025-02-08 21:31:34
v_000008652,u_001277,s_00121,2025-01-11 15:09:01,2025-01-11 15:34:01
v_000008653,u_000007,s_00149,2025-01-10 22:37:03,2025-01-10 23:23:03
v_000008654,u_000455,s_00055,2025-02-28 14:10:02,2025-02-28 14:18:02
v_000008655,u_000890,s_00102,2025-01-09 22:48:01,2025-01-09 22:59:01
v_000008656,u_001710,s_00120,2025-02-27 20:45:49,2025-02-27 21:02:49
v_000008657,u_001085,s_00122,2025-01-26 20:12:54,2025-01-26 20:44:54
v_000008658,u_001539,s_00051,2025-02-26 19:29:17,2025-02-26 20:08:17
v_000008659,u_000259,s_00057,2025-01-30 19:10:09,2025-01-30 19:22:09
v_000008660,u_001401,s_00142,2025-01-31 23:58:22,2025-02-01 00:35:22
v_000008661,u_001871,s_00033,2025-01-29 12:06:37,2025-01-29 12:19:37
v_000008662,u_001476,s_00001,2025-01-03 16:48:01,2025-01-03 16:57:01
v_000008663,u_000922,s_00001,2025-02-18 13:15:10,2025-02-18 13:22:10
v_000008664,u_000085,s_00089,2025-02-15 17:16:15,2025-02-15 17:20:15
v_000008665,u_000422,s_00069,2025-01-12 19:23:48,2025-01-12 19:56:48
v_000008666,u_001013,s_00111,2025-02-01 23:13:11,2025-02-01 23:37:11
v_000008667,u_000244,s_00013,2025-02-10 23:55:37,2025-02-11 00:51:37
v_000008668,u_001363,s_00114,2025-02-12 14:22:45,2025-02-12 15:54:45
v_000008669,u_000505,s_00052,2025-02-11 11:45:06,2025-02-11 11:55:06
v_000008670,u_001628,s_00000,2025-02-15 14:25:32,2025-02-15 14:26:32
v_000008671,u_000985,s_00142,2025-02-21 13:51:09,2025-02-21 13:57:09
v_000008672,u_000509,s_00106,2025-01-29 20:06:44,2025-01-29 20:16:44
v_000008673,u_000281,s_00039,2025-01-12 23:51:07,2025-01-12 23:52:07
v_000008674,u_000635,s_00005,2025-01-08 13:11:44,2025-01-08 13:37:44
v_000008675,u_001560,s_00036,2025-02-10 14:13:40,2025-02-10 14:25:40
v_000008676,u_000216,s_00019,2025-01-20 18:59:32,2025-01-20 19:05:32
v_000008677,u_001949,s_00100,2025-01-15 23:22:04,2025-01-15 23:23:04
v_000008678,u_001627,s_00061,2025-01-15 19:50:00,2025-01-15 20:25:00
v_000008679,u_001268,s_00128,2025-02-23 19:15:43,2025-02-23 19:25:43
v_000008680,u_001242,s_00064,2025-02-04 23:51:24,2025-02-05 00:00:24
v_000008681,u_001117,s_00130,2025-02-21 20:07:13,2025-02-21 20:14:13
v_000008682,u_000447,s_00147,2025-02-13 23:37:40,2025-02-14 00:49:40
v_000008683,u_000071,s_00077,2025-01-11 23:48:19,2025-01-11 23:58:19
v_000008684,u_000070,s_00035,2025-01-02 13:45:08,2025-01-02 14:03:08
v_000008685,u_001476,s_00001,2025-01-31 18:36:49,2025-01-31 18:43:49
v_000008686,u_000943,s_00108,2025-01-26 20:59:42,2025-01-26 21:18:42
v_000008687,u_001130,s_00063,2025-02-23 19:56:04,2025-02-23 20:12:04
v_000008688,u_000043,s_00071,2025-02-06 17:32:02,2025-02-06 18:04:02
v_000008689,u_000868,s_00011,2025-02-25 21:05:48,2025-02-25 21:09:48
v_000008690,u_001874,s_00139,2025-02-06 23:01:19,2025-02-06 23:25:19
v_000008691,u_001413,s_00149,2025-02-01 16:29:59,2025-02-01 17:18:59
v_000008692,u_000625,s_00066,2025-02-05 17:54:15,2025-02-05 17:57:15
v_000008693,u_001448,s_00084,2025-02-22 20:08:43,2025-02-22 20:24:43
v_000008694,u_001379,s_00083,2025-01-24 08:59:56,2025-01-24 09:11:56
v_000008695,u_001209,s_00065,2025-02-20 23:15:22,2025-02-20 23:40:22
v_000008696,u_000423,s_00136,2025-02-11 20:52:36,2025-02-11 20:58:36
v_000008697,u_001000,s_00087,2025-02-25 19:09:32,2025-02-25 20:00:32
v_000008698,u_000562,s_00064,2025-01-11 17:13:47,2025-01-11 17:20:47
v_000008699,u_001263,s_00009,2025-01-23 17:18:56,2025-01-23 17:34:56
v_000008700,u_001487,s_00027,2025-02-24 23:15:34,2025-02-24 23:18:34
v_000008701,u_001598,s_00026,2025-01-23 23:57:19,2025-01-24 01:18:19
v_000008702,u_000952,s_00089,2025-01-16 23:41:54,2025-01-16 23:58:54
v_000008703,u_000096,s_00054,2025-02-01 16:46:00,2025-02-01 16:52:00
v_000008704,u_000096,s_00000,2025-01-28 19:10:31,2025-01-28 19:20:31
v_000008705,u_000116,s_00009,2025-01-19 23:59:17,2025-01-20 00:47:17
v_000008706,u_001316,s_00056,2025-01-12 19:46:25,2025-01-12 20:03:25
v_000008707,u_001620,s_00046,2025-01-19 15:40:38,2025-01-19 15:51:38
v_000008708,u_000587,s_00039,2025-02-22 21:20:07,2025-02-22 22:09:07
v_000008709,u_001149,s_00073,2025-02-03 21:54:16,2025-02-03 22:17:16
v_000008710,u_000626,s_00049,2025-02-18 18:15:44,2025-02-18 18:19:44
v_000008711,u_000206,s_00065,2025-01-16 16:09:23,2025-01-16 18:30:23
v_000008712,u_001515,s_00066,2025-02-07 21:21:48,2025-02-07 22:14:48
v_000008713,u_000762,s_00021,2025-02-27 16:30:14,2025-02-27 16:33:14
v_000008714,u_000514,s_00050,2025-01-22 18:49:48,2025-01-22 19:50:48
v_000008715,u_000426,s_00083,2025-02-15 17:33:05,2025-02-15 17:36:05
v_000008716,u_000385,s_00136,2025-01-28 17:45:17,2025-01-28 19:10:17
v_000008717,u_000869,s_00045,2025-01-23 18:21:45,2025-01-23 18:26:45
v_000008718,u_000402,s_00102,2025-02-28 23:07:23,2025-03-01 00:07:23
v_000008719,u_000919,s_00105,2025-02-01 23:53:15,2025-02-01 23:59:15
v_000008720,u_000133,s_00079,2025-01-19 20:20:48,2025-01-19 20:51:48
v_000008721,u_001895,s_00138,2025-02-22 16:34:51,2025-02-22 16:42:51
v_000008722,u_000492,s_00001,2025-02-14 23:24:29,2025-02-14 23:47:29
v_000008723,u_000213,s_00115,2025-02-06 13:43:48,2025-02-06 13:50:48
v_000008724,u_000381,s_00115,2025-02-18 17:22:52,2025-02-18 17:24:52
v_000008725,u_001856,s_00132,2025-02-27 16:13:35,2025-02-27 16:20:35
v_000008726,u_000413,s_00005,2025-01-09 19:08:00,2025-01-09 19:28:00
v_000008727,u_001551,s_00079,2025-01-31 08:02:01,2025-01-31 08:07:01
v_000008728,u_000360,s_00015,2025-01-11 18:48:03,2025-01-11 19:16:03
v_000008729,u_001445,s_00108,2025-02-17 19:28:42,2025-02-17 19:58:42
v_000008730,u_000612,s_00119,2025-01-08 23:43:06,2025-01-08 23:47:06
v_000008731,u_001211,s_00039,2025-01-31 14:48:44,2025-01-31 15:30:44
v_000008732,u_000615,s_00045,2025-03-01 19:54:09,2025-03-01 19:58:09
v_000008733,u_001184,s_00081,2025-01-29 20:25:58,2025-01-29 21:52:58
v_000008734,u_001949,s_00100,2025-01-11 23:14:57,2025-01-12 00:08:57
v_000008735,u_000921,s_00105,2025-01-16 23:12:35,2025-01-16 23:35:35
v_000008736,u_001706,s_00062,2025-03-01 16:08:17,2025-03-01 18:21:17
v_000008737,u_000312,s_00028,2025-01-25 16:49:17,2025-01-25 17:03:17
v_000008738,u_001877,s_00139,2025-02-20 18:24:30,2025-02-20 18:47:30
v_000008739,u_001728,s_00058,2025-01-17 23:28:28,2025-01-17 23:49:28
v_000008740,u_001438,s_00103,2025-02-10 18:10:41,2025-02-10 18:29:41
v_000008741,u_001075,s_00023,2025-01-08 23:46:20,2025-01-09 00:10:20
v_000008742,u_000224,s_00046,2025-01-21 17:28:43,2025-01-21 18:15:43
v_000008743,u_000670,s_00023,2025-01-19 15:15:40,2025-01-19 15:33:40
v_000008744,u_001809,s_00044,2025-02-02 14:50:59,2025-02-02 15:12:59
v_000008745,u_001810,s_00084,2025-02-05 20:23:48,2025-02-05 20:26:48
v_000008746,u_001394,s_00056,2025-01-29 23:55:16,2025-01-30 00:07:16
v_000008747,u_000625,s_00063,2025-01-10 13:16:37,2025-01-10 14:27:37
v_000008748,u_000627,s_00075,2025-02-04 18:02:30,2025-02-04 18:20:30
v_000008749,u_001120,s_00075,2025-01-15 23:53:01,2025-01-15 23:57:01
v_000008750,u_000519,s_00087,2025-01-07 21:13:52,2025-01-07 21:34:52
v_000008751,u_000139,s_00145,2025-02-19 19:46:04,2025-02-19 20:20:04
v_000008752,u_000744,s_00114,2025-01-27 19:25:57,2025-01-27 19:41:57
v_000008753,u_001768,s_00009,2025-02-11 18:57:12,2025-02-11 19:14:12
v_000008754,u_001712,s_00019,2025-02-13 13:13:25,2025-02-13 13:41:25
v_000008755,u_000036,s_00062,2025-02-18 23:12:43,2025-02-18 23:26:43
v_000008756,u_001408,s_00032,2025-01-12 23:36:57,2025-01-12 23:55:57
v_000008757,u_001468,s_00091,2025-01-27 17:23:19,2025-01-27 17:38:19
v_000008758,u_001695,s_00073,2025-01-07 23:15:37,2025-01-07 23:34:37
v_000008759,u_001367,s_00025,2025-02-28 23:01:52,2025-02-28 23:35:52
v_000008760,u_000477,s_00129,2025-01-02 21:57:43,2025-01-02 22:12:43
v_000008761,u_000454,s_00096,2025-02-06 22:38:31,2025-02-06 23:17:31
v_000008762,u_000370,s_00145,2025-01-14 17:31:51,2025-01-14 17:37:51
v_000008763,u_000445,s_00039,2025-01-31 20:06:35,2025-01-31 20:09:35
v_000008764,u_000122,s_00136,2025-01-30 14:56:32,2025-01-30 14:58:32
v_000008765,u_000298,s_00057,2025-01-02 15:52:07,2025-01-02 16:08:07
v_000008766,u_001016,s_00032,2025-02-12 23:36:26,2025-02-12 23:40:26
v_000008767,u_000169,s_00051,2025-02-05 23:09:48,2025-02-05 23:28:48
v_000008768,u_001681,s_00124,2025-01-09 17:00:23,2025-01-09 17:01:23
v_000008769,u_001681,s_00053,2025-01-20 13:08:19,2025-01-20 13:09:19
v_000008770,u_001498,s_00054,2025-01-03 23:37:30,2025-01-04 00:39:30
v_000008771,u_000882,s_00116,2025-02-22 19:17:35,2025-02-22 19:24:35
v_000008772,u_000241,s_00073,2025-02-18 18:12:08,2025-02-18 18:13:08
v_000008773,u_001447,s_00049,2025-02-06 23:46:25,2025-02-06 23:51:25
v_000008774,u_000616,s_00089,2025-01-03 19:36:27,2025-01-03 20:29:27
v_000008775,u_001012,s_00025,2025-01-31 17:21:11,2025-01-31 17:43:11
v_000008776,u_001523,s_00068,2025-02-13 23:51:40,2025-02-13 23:52:40
v_000008777,u_001573,s_00055,2025-02-01 17:29:45,2025-02-01 19:34:45
v_000008778,u_001015,s_00009,2025-02-21 17:14:27,2025-02-21 17:38:27
v_000008779,u_000662,s_00047,2025-02-22 23:54:32,2025-02-23 00:19:32
v_000008780,u_001594,s_00067,2025-01-24 22:33:17,2025-01-24 22:55:17
v_000008781,u_001160,s_00145,2025-02-15 21:37:43,2025-02-15 21:55:43
v_000008782,u_001376,s_00094,2025-02-17 16:17:25,2025-02-17 16:18:25
v_000008783,u_001632,s_00032,2025-02-04 23:18:51,2025-02-04 23:43:51
v_000008784,u_000662,s_00078,2025-01-24 17:48:24,2025-01-24 19:02:24
v_000008785,u_000856,s_00006,2025-02-18 19:27:18,2025-02-18 19:32:18
v_000008786,u_001389,s_00106,2025-02-05 17:30:20,2025-02-05 17:45:20
v_000008787,u_000786,s_00024,2025-01-25 22:04:59,2025-01-25 22:06:59
v_000008788,u_001576,s_00024,2025-02-27 16:05:01,2025-02-27 16:15:01
v_000008789,u_001873,s_00053,2025-02-01 16:47:40,2025-02-01 17:04:40
v_000008790,u_000432,s_00021,2025-02-06 17:00:05,2025-02-06 17:34:05
v_000008791,u_001392,s_00020,2025-02-02 23:03:36,2025-02-02 23:13:36
v_000008792,u_000272,s_00019,2025-01-30 18:29:14,2025-01-30 18:35:14
v_000008793,u_001350,s_00041,2025-01-31 23:00:24,2025-01-31 23:35:24
v_000008794,u_001120,s_00126,2025-02-21 19:25:52,2025-02-21 19:54:52
v_000008795,u_001962,s_00039,2025-01-10 21:58:33,2025-01-10 22:31:33
v_000008796,u_001588,s_00080,2025-01-22 18:18:54,2025-01-22 18:22:54
v_000008797,u_001131,s_00148,2025-01-04 23:14:38,2025-01-04 23:46:38
v_000008798,u_001409,s_00086,2025-01-05 23:14:02,2025-01-05 23:19:02
v_000008799,u_000158,s_00022,2025-02-04 18:27:08,2025-02-04 18:35:08
v_000008800,u_000764,s_00060,2025-02-15 23:02:15,2025-02-15 23:23:15
v_000008801,u_000971,s_00145,2025-02-03 23:18:41,2025-02-03 23:33:41
v_000008802,u_001637,s_00007,2025-02-26 14:31:02,2025-02-26 14:46:02
v_000008803,u_001939,s_00125,2025-02-22 17:45:47,2025-02-22 18:23:47
v_000008804,u_001334,s_00037,2025-02-11 21:05:32,2025-02-11 21:08:32
v_000008805,u_000172,s_00023,2025-02-24 19:02:36,2025-02-24 19:07:36
v_000008806,u_001888,s_00055,2025-01-31 19:18:14,2025-01-31 19:32:14
v_000008807,u_000955,s_00084,2025-01-10 15:28:49,2025-01-10 15:29:49
v_000008808,u_000896,s_00118,2025-02-16 17:08:14,2025-02-16 17:23:14
v_000008809,u_001820,s_00072,2025-01-07 17:11:09,2025-01-07 17:12:09
v_000008810,u_000582,s_00075,2025-02-02 12:47:21,2025-02-02 13:13:21
v_000008811,u_000551,s_00076,2025-01-21 15:20:48,2025-01-21 15:26:48
v_000008812,u_000671,s_00017,2025-01-07 19:07:57,2025-01-07 19:43:57
v_000008813,u_000584,s_00118,2025-01-05 19:53:42,2025-01-05 20:11:42
v_000008814,u_001942,s_00133,2025-02-18 23:14:22,2025-02-19 00:41:22
v_000008815,u_000482,s_00022,2025-01-24 23:49:33,2025-01-25 00:35:33
v_000008816,u_001424,s_00015,2025-01-16 14:04:03,2025-01-16 14:12:03
v_000008817,u_001340,s_00143,2025-01-16 23:38:30,2025-01-16 23:50:30
v_000008818,u_000190,s_00076,2025-02-23 15:22:39,2025-02-23 15:35:39
v_000008819,u_000888,s_00053,2025-01-19 23:09:42,2025-01-19 23:19:42
v_000008820,u_001650,s_00146,2025-01-18 23:43:04,2025-01-19 00:14:04
v_000008821,u_001376,s_00098,2025-01-15 23:29:13,2025-01-15 23:57:13
v_000008822,u_000793,s_00133,2025-01-14 23:44:25,2025-01-14 23:45:25
v_000008823,u_000848,s_00060,2025-02-11 16:45:38,2025-02-11 17:18:38
v_000008824,u_001544,s_00078,2025-02-01 18:35:22,2025-02-01 18:49:22
v_000008825,u_001831,s_00092,2025-02-05 19:06:17,2025-02-05 19:27:17
v_000008826,u_001962,s_00046,2025-01-10 20:29:23,2025-01-10 20:42:23
v_000008827,u_001106,s_00038,2025-01-04 18:16:35,2025-01-04 18:24:35
v_000008828,u_001965,s_00001,2025-01-13 23:59:16,2025-01-14 00:04:16
v_000008829,u_000122,s_00136,2025-01-14 23:01:53,2025-01-14 23:44:53
v_000008830,u_000122,s_00001,2025-01-16 22:04:22,2025-01-16 22:05:22
v_000008831,u_000410,s_00013,2025-02-10 17:00:49,2025-02-10 17:12:49
v_000008832,u_001310,s_00043,2025-02-04 20:57:36,2025-02-04 21:23:36
v_000008833,u_000150,s_00048,2025-01-31 21:54:01,2025-01-31 22:07:01
v_000008834,u_000822,s_00018,2025-02-13 23:37:42,2025-02-14 00:27:42
v_000008835,u_001980,s_00054,2025-02-16 17:20:52,2025-02-16 17:24:52
v_000008836,u_000478,s_00085,2025-01-31 21:53:41,2025-01-31 22:26:41
v_000008837,u_001728,s_00133,2025-02-28 19:01:10,2025-02-28 19:02:10
v_000008838,u_000018,s_00080,2025-02-14 15:29:27,2025-02-14 15:56:27
v_000008839,u_000629,s_00080,2025-02-17 13:36:11,2025-02-17 14:09:11
v_000008840,u_000603,s_00031,2025-02-04 23:18:52,2025-02-04 23:40:52
v_000008841,u_001952,s_00026,2025-01-31 21:40:12,2025-01-31 21:54:12
v_000008842,u_000572,s_00149,2025-02-16 13:36:26,2025-02-16 13:50:26
v_000008843,u_001114,s_00142,2025-02-21 20:44:08,2025-02-21 21:02:08
v_000008844,u_000720,s_00109,2025-03-01 19:37:19,2025-03-01 19:40:19
v_000008845,u_000780,s_00104,2025-02-14 17:36:23,2025-02-14 17:47:23
v_000008846,u_000803,s_00003,2025-01-25 22:41:16,2025-01-25 22:52:16
v_000008847,u_001123,s_00077,2025-02-13 18:42:22,2025-02-13 19:03:22
v_000008848,u_000482,s_00149,2025-02-28 18:44:58,2025-02-28 18:47:58
v_000008849,u_001348,s_00037,2025-01-19 18:15:33,2025-01-19 18:23:33
v_000008850,u_001926,s_00034,2025-02-09 16:41:28,2025-02-09 16:58:28
v_000008851,u_001491,s_00091,2025-02-21 20:22:26,2025-02-21 20:27:26
v_000008852,u_000302,s_00101,2025-01-13 19:24:05,2025-01-13 19:28:05
v_000008853,u_001830,s_00130,2025-01-14 22:57:44,2025-01-15 00:01:44
v_000008854,u_000749,s_00056,2025-01-28 12:13:39,2025-01-28 12:29:39
v_000008855,u_001011,s_00047,2025-02-20 17:45:31,2025-02-20 18:06:31
v_000008856,u_000511,s_00082,2025-02-16 18:01:32,2025-02-16 18:56:32
v_000008857,u_000580,s_00000,2025-01-06 23:06:37,2025-01-06 23:38:37
v_000008858,u_001407,s_00112,2025-01-19 18:50:40,2025-01-19 18:51:40
v_000008859,u_001395,s_00040,2025-01-22 20:38:47,2025-01-22 20:41:47
v_000008860,u_000884,s_00108,2025-01-27 17:07:19,2025-01-27 17:26:19
v_000008861,u_000249,s_00107,2025-02-06 17:51:01,2025-02-06 17:55:01
v_000008862,u_000586,s_00134,2025-02-11 23:32:41,2025-02-11 23:40:41
v_000008863,u_001882,s_00043,2025-01-30 20:00:41,2025-01-30 20:04:41
